date,region,category,day_of_week,month,orders,units_sold,lost_units_stockout,aov,net_sales_revenue,stock_availability,checkout_latency_ms,conversion_rate,traffic_online,traffic_instore,traffic_wholesale,price_discount_depth,promo_flag,source_system,grain,available_at,traffic_total,weather_temp_c,competitor_price_index
2024-10-06,North,Electronics,6,10,17.1,18.8,0.0,249.73,4704.78,1.0,216.4,0.01849,633.8,201.6,94.8,0.0,0,sales_ops_db,daily,2024-10-07 06:00:00,930.2,14.3,99.84
2024-10-06,North,Home,6,10,19.8,27.7,0.0,78.79,2185.11,1.0,206.7,0.02366,580.6,186.2,80.8,0.0,0,sales_ops_db,daily,2024-10-07 06:00:00,847.5999999999999,14.3,99.84
2024-10-06,South,Apparel,6,10,46.4,92.9,0.0,44.52,4135.37,1.0,223.9,0.0347,918.4,300.1,135.1,0.0,0,sales_ops_db,daily,2024-10-07 06:00:00,1353.6,14.3,99.84
2024-10-06,South,Electronics,6,10,15.6,17.2,0.0,258.72,4452.5,1.0,249.8,0.01996,530.9,170.4,78.1,0.0,0,sales_ops_db,daily,2024-10-07 06:00:00,779.4,14.3,99.84
2024-10-06,South,Home,6,10,19.5,27.3,0.0,79.95,2180.57,1.0,227.7,0.02549,516.3,168.4,77.5,0.0,0,sales_ops_db,daily,2024-10-07 06:00:00,762.1999999999999,14.3,99.84
2024-10-06,West,Apparel,6,10,52.6,105.2,0.0,46.24,4865.25,1.0,227.3,0.04016,891.4,283.9,129.5,0.0,0,sales_ops_db,daily,2024-10-07 06:00:00,1304.8,14.3,99.84
2024-10-06,West,Electronics,6,10,26.5,29.1,0.0,198.6,5788.01,1.0,200.5,0.03283,541.4,179.8,82.9,0.2,1,sales_ops_db,daily,2024-10-07 06:00:00,804.1,14.3,99.84
2024-10-06,West,Home,6,10,19.0,26.6,0.0,81.49,2168.83,1.0,230.3,0.0257,495.0,165.2,73.4,0.0,0,sales_ops_db,daily,2024-10-07 06:00:00,733.6,14.3,99.84
2024-10-07,East,Apparel,0,10,39.6,79.1,0.0,38.92,3079.34,1.0,192.2,0.03792,726.5,233.5,103.8,0.15,1,sales_ops_db,daily,2024-10-08 06:00:00,1063.8,14.8,99.98
2024-10-07,East,Electronics,0,10,11.3,12.5,0.0,253.92,3166.21,1.0,218.0,0.01558,498.8,158.3,73.1,0.0,0,sales_ops_db,daily,2024-10-08 06:00:00,730.2,14.8,99.98
2024-10-07,East,Home,0,10,28.4,39.8,0.0,65.49,2605.43,1.0,218.8,0.03042,639.1,210.7,92.7,0.1,1,sales_ops_db,daily,2024-10-08 06:00:00,942.5,14.8,99.98
2024-10-07,North,Apparel,0,10,30.4,60.7,0.0,45.51,2764.02,1.0,192.7,0.02654,780.8,246.1,119.7,0.0,0,sales_ops_db,daily,2024-10-08 06:00:00,1146.6,14.8,99.98
2024-10-07,North,Electronics,0,10,14.4,15.8,0.0,249.09,3934.0,1.0,230.5,0.0176,582.5,177.2,81.8,0.0,0,sales_ops_db,daily,2024-10-08 06:00:00,841.5,14.8,99.98
2024-10-07,North,Home,0,10,23.9,33.4,0.0,81.22,2712.62,1.0,195.9,0.0251,636.3,214.6,97.8,0.0,0,sales_ops_db,daily,2024-10-08 06:00:00,948.7,14.8,99.98
2024-10-07,South,Apparel,0,10,30.5,61.0,0.0,44.75,2730.17,1.0,206.2,0.02858,727.5,232.8,108.9,0.0,0,sales_ops_db,daily,2024-10-08 06:00:00,1069.2,14.8,99.98
2024-10-07,South,Electronics,0,10,11.4,12.6,0.0,246.62,3103.33,1.0,217.7,0.01714,436.4,146.2,67.9,0.0,0,sales_ops_db,daily,2024-10-08 06:00:00,650.4999999999999,14.8,99.98
2024-10-07,South,Home,0,10,19.9,27.9,0.0,78.43,2188.35,1.0,213.1,0.02334,587.9,182.9,87.5,0.0,0,sales_ops_db,daily,2024-10-08 06:00:00,858.3,14.8,99.98
2024-10-07,West,Apparel,0,10,33.4,66.8,0.0,47.04,3141.07,1.0,227.2,0.02894,781.7,240.0,111.2,0.0,0,sales_ops_db,daily,2024-10-08 06:00:00,1132.9,14.8,99.98
2024-10-07,West,Electronics,0,10,20.5,22.6,0.0,199.86,4511.68,1.0,223.5,0.02998,473.3,152.6,67.0,0.2,1,sales_ops_db,daily,2024-10-08 06:00:00,692.9,14.8,99.98
2024-10-07,West,Home,0,10,21.5,30.1,0.0,77.86,2345.31,1.0,232.3,0.02351,607.2,199.5,91.3,0.0,0,sales_ops_db,daily,2024-10-08 06:00:00,898.0,14.8,99.98
2024-10-08,East,Apparel,1,10,41.7,83.5,0.0,37.94,3166.4,1.0,228.5,0.04118,697.4,225.0,101.6,0.15,1,sales_ops_db,daily,2024-10-09 06:00:00,1024.0,17.3,100.21
2024-10-08,East,Electronics,1,10,11.5,12.6,0.0,227.77,2879.0,1.0,211.4,0.01669,469.2,155.2,72.8,0.0,0,sales_ops_db,daily,2024-10-09 06:00:00,697.1999999999999,17.3,100.21
2024-10-08,East,Home,1,10,30.7,43.0,0.0,76.13,3274.5,1.0,221.9,0.03002,692.2,235.1,103.2,0.1,1,sales_ops_db,daily,2024-10-09 06:00:00,1030.5,17.3,100.21
2024-10-08,North,Apparel,1,10,32.4,64.8,0.0,45.97,2977.7,1.0,207.4,0.02899,773.7,253.6,112.4,0.0,0,sales_ops_db,daily,2024-10-09 06:00:00,1139.7,17.3,100.21
2024-10-08,North,Electronics,1,10,14.6,16.1,0.0,261.22,4207.43,1.0,236.0,0.01594,615.4,209.6,90.8,0.0,0,sales_ops_db,daily,2024-10-09 06:00:00,915.8,17.3,100.21
2024-10-08,North,Home,1,10,18.2,25.5,0.0,76.55,1948.31,1.0,212.3,0.02358,533.6,166.8,78.0,0.0,0,sales_ops_db,daily,2024-10-09 06:00:00,778.4000000000001,17.3,100.21
2024-10-08,South,Apparel,1,10,30.7,61.4,0.0,45.14,2773.11,1.0,232.3,0.02791,769.6,235.3,110.6,0.0,0,sales_ops_db,daily,2024-10-09 06:00:00,1115.5,17.3,100.21
2024-10-08,South,Electronics,1,10,11.2,12.3,0.0,244.41,3001.34,1.0,245.6,0.01636,445.3,142.6,67.9,0.0,0,sales_ops_db,daily,2024-10-09 06:00:00,655.8,17.3,100.21
2024-10-08,South,Home,1,10,17.0,23.9,0.0,83.12,1983.33,1.0,211.7,0.02104,549.4,175.3,79.9,0.0,0,sales_ops_db,daily,2024-10-09 06:00:00,804.6,17.3,100.21
2024-10-08,West,Apparel,1,10,30.5,61.0,0.0,43.01,2623.64,1.0,214.6,0.02868,694.7,232.6,109.9,0.0,0,sales_ops_db,daily,2024-10-09 06:00:00,1037.2,17.3,100.21
2024-10-08,West,Electronics,1,10,20.0,22.0,0.0,201.62,4444.35,1.0,211.2,0.02712,495.8,162.4,74.3,0.2,1,sales_ops_db,daily,2024-10-09 06:00:00,732.5,17.3,100.21
2024-10-08,West,Home,1,10,22.4,31.4,0.0,82.14,2580.27,1.0,229.9,0.02458,634.5,195.6,92.2,0.0,0,sales_ops_db,daily,2024-10-09 06:00:00,922.3,17.3,100.21
2024-10-09,East,Apparel,2,10,31.5,62.9,0.0,42.26,2658.71,1.0,213.8,0.02746,770.3,255.4,117.1,0.0,0,sales_ops_db,daily,2024-10-10 06:00:00,1142.8,8.8,100.28
2024-10-09,East,Electronics,2,10,9.7,10.6,0.0,246.45,2617.25,1.0,248.5,0.01497,436.7,142.7,65.1,0.0,0,sales_ops_db,daily,2024-10-10 06:00:00,644.5,8.8,100.28
2024-10-09,East,Home,2,10,27.0,37.8,0.0,75.29,2847.71,1.0,216.4,0.03069,611.9,187.2,87.5,0.1,1,sales_ops_db,daily,2024-10-10 06:00:00,886.5999999999999,8.8,100.28
2024-10-09,North,Apparel,2,10,45.4,90.7,0.0,40.64,3686.27,1.0,227.9,0.03904,765.0,253.9,116.1,0.1,1,sales_ops_db,daily,2024-10-10 06:00:00,1135.0,8.8,100.28
2024-10-09,North,Electronics,2,10,15.1,16.6,0.0,253.99,4225.53,1.0,211.2,0.01626,624.9,199.8,95.6,0.0,0,sales_ops_db,daily,2024-10-10 06:00:00,920.3,8.8,100.28
2024-10-09,North,Home,2,10,17.8,24.9,0.0,81.08,2016.88,1.0,223.4,0.02297,535.5,171.2,76.2,0.0,0,sales_ops_db,daily,2024-10-10 06:00:00,782.9000000000001,8.8,100.28
2024-10-09,South,Apparel,2,10,35.8,71.6,0.0,43.25,3095.55,1.0,211.6,0.02942,839.7,264.0,123.4,0.0,0,sales_ops_db,daily,2024-10-10 06:00:00,1227.1,8.8,100.28
2024-10-09,South,Electronics,2,10,12.1,13.3,0.0,244.1,3241.04,1.0,233.9,0.01859,443.5,144.1,65.3,0.0,0,sales_ops_db,daily,2024-10-10 06:00:00,652.9,8.8,100.28
2024-10-09,South,Home,2,10,16.7,23.3,0.0,79.63,1858.36,1.0,211.3,0.02305,497.9,160.7,72.1,0.0,0,sales_ops_db,daily,2024-10-10 06:00:00,730.6999999999999,8.8,100.28
2024-10-09,West,Apparel,2,10,31.2,62.4,0.0,44.58,2782.45,1.0,231.9,0.02914,724.0,239.5,110.2,0.0,0,sales_ops_db,daily,2024-10-10 06:00:00,1073.7,8.8,100.28
2024-10-09,West,Electronics,2,10,21.7,23.9,0.0,198.14,4727.22,1.0,195.1,0.02979,500.7,159.4,71.3,0.2,1,sales_ops_db,daily,2024-10-10 06:00:00,731.4,8.8,100.28
2024-10-09,West,Home,2,10,20.5,28.7,0.0,80.93,2318.97,1.0,211.4,0.0227,607.4,200.0,92.0,0.0,0,sales_ops_db,daily,2024-10-10 06:00:00,899.4,8.8,100.28
2024-10-10,East,Apparel,3,10,36.1,72.1,0.0,44.09,3180.38,1.0,226.9,0.0314,773.9,250.1,110.9,0.0,0,sales_ops_db,daily,2024-10-11 06:00:00,1134.9,15.3,100.39
2024-10-10,East,Electronics,3,10,12.1,13.3,0.0,251.48,3353.64,1.0,213.7,0.01774,452.5,147.2,70.0,0.0,0,sales_ops_db,daily,2024-10-11 06:00:00,669.7,15.3,100.39
2024-10-10,East,Home,3,10,26.6,37.3,0.0,67.57,2517.54,1.0,220.1,0.02971,598.7,199.7,88.2,0.1,1,sales_ops_db,daily,2024-10-11 06:00:00,886.6000000000001,15.3,100.39
2024-10-10,North,Apparel,3,10,50.0,100.0,0.0,40.51,4050.17,1.0,219.6,0.04235,810.4,261.1,121.0,0.1,1,sales_ops_db,daily,2024-10-11 06:00:00,1192.5,15.3,100.39
2024-10-10,North,Electronics,3,10,16.8,18.4,0.0,260.61,4805.54,1.0,200.0,0.01843,615.6,203.3,92.3,0.0,0,sales_ops_db,daily,2024-10-11 06:00:00,911.2,15.3,100.39
2024-10-10,North,Home,3,10,18.6,26.0,0.0,79.77,2074.26,1.0,245.2,0.02166,588.5,184.6,83.5,0.0,0,sales_ops_db,daily,2024-10-11 06:00:00,856.6,15.3,100.39
2024-10-10,South,Apparel,3,10,37.6,75.2,0.0,44.55,3350.15,1.0,215.5,0.03264,805.5,248.4,114.3,0.0,0,sales_ops_db,daily,2024-10-11 06:00:00,1168.2,15.3,100.39
2024-10-10,South,Electronics,3,10,12.8,14.1,0.0,246.6,3467.04,1.0,223.4,0.0187,461.8,155.1,70.6,0.0,0,sales_ops_db,daily,2024-10-11 06:00:00,687.5,15.3,100.39
2024-10-10,South,Home,3,10,17.1,24.0,0.0,84.15,2020.12,1.0,232.4,0.02302,499.2,157.7,74.3,0.0,0,sales_ops_db,daily,2024-10-11 06:00:00,731.1999999999999,15.3,100.39
2024-10-10,West,Apparel,3,10,30.5,61.0,0.0,46.06,2810.33,1.0,209.1,0.03138,652.4,212.0,99.5,0.0,0,sales_ops_db,daily,2024-10-11 06:00:00,963.9,15.3,100.39
2024-10-10,West,Electronics,3,10,11.0,12.1,0.0,253.07,3060.88,1.0,213.0,0.01653,435.9,143.1,66.0,0.0,0,sales_ops_db,daily,2024-10-11 06:00:00,645.0,15.3,100.39
2024-10-10,West,Home,3,10,23.4,32.8,0.0,77.9,2551.64,1.0,254.4,0.02393,678.1,214.4,99.8,0.0,0,sales_ops_db,daily,2024-10-11 06:00:00,992.3,15.3,100.39
2024-10-11,East,Apparel,4,10,44.0,87.9,0.0,46.43,4081.76,1.0,225.3,0.03477,863.2,273.3,129.8,0.0,0,sales_ops_db,daily,2024-10-12 06:00:00,1266.3,13.1,100.98
2024-10-11,East,Electronics,4,10,13.2,14.5,0.0,240.18,3490.62,1.0,216.1,0.0183,499.5,161.7,69.6,0.0,0,sales_ops_db,daily,2024-10-12 06:00:00,730.8000000000001,13.1,100.98
2024-10-11,East,Home,4,10,24.3,34.0,0.0,77.53,2633.1,1.0,201.2,0.02428,691.3,215.3,103.3,0.0,0,sales_ops_db,daily,2024-10-12 06:00:00,1009.9,13.1,100.98
2024-10-11,North,Apparel,4,10,60.5,121.1,0.0,38.57,4669.82,1.0,211.7,0.04687,877.1,283.0,128.7,0.1,1,sales_ops_db,daily,2024-10-12 06:00:00,1288.8,13.1,100.98
2024-10-11,North,Electronics,4,10,19.1,21.0,0.0,251.9,5295.79,1.0,245.8,0.01899,687.3,218.0,100.4,0.0,0,sales_ops_db,daily,2024-10-12 06:00:00,1005.7,13.1,100.98
2024-10-11,North,Home,4,10,19.0,26.6,0.0,78.58,2089.66,1.0,220.1,0.02361,544.5,172.8,80.5,0.0,0,sales_ops_db,daily,2024-10-12 06:00:00,797.8,13.1,100.98
2024-10-11,South,Apparel,4,10,47.1,94.1,0.0,45.33,4267.17,1.0,231.2,0.03706,858.8,290.6,127.6,0.0,0,sales_ops_db,daily,2024-10-12 06:00:00,1277.0,13.1,100.98
2024-10-11,South,Electronics,4,10,14.6,16.0,0.0,245.5,3934.49,1.0,211.0,0.01977,499.3,165.0,72.8,0.0,0,sales_ops_db,daily,2024-10-12 06:00:00,737.0999999999999,13.1,100.98
2024-10-11,South,Home,4,10,22.7,31.7,0.0,78.95,2505.32,1.0,204.9,0.02714,572.5,173.4,85.7,0.0,0,sales_ops_db,daily,2024-10-12 06:00:00,831.6,13.1,100.98
2024-10-11,West,Apparel,4,10,43.3,86.6,0.0,45.42,3933.67,1.0,213.8,0.03471,871.6,274.4,126.0,0.0,0,sales_ops_db,daily,2024-10-12 06:00:00,1272.0,13.1,100.98
2024-10-11,West,Electronics,4,10,11.5,12.6,0.0,251.86,3184.03,1.0,207.1,0.01776,422.7,146.8,64.5,0.0,0,sales_ops_db,daily,2024-10-12 06:00:00,634.0,13.1,100.98
2024-10-11,West,Home,4,10,25.0,35.0,0.0,79.16,2773.83,1.0,234.7,0.0254,662.0,215.8,96.7,0.0,0,sales_ops_db,daily,2024-10-12 06:00:00,974.5,13.1,100.98
2024-10-12,East,Apparel,5,10,93.5,187.0,0.0,35.54,6643.6,1.0,249.2,0.07221,871.5,290.8,129.6,0.2,1,sales_ops_db,daily,2024-10-13 06:00:00,1291.9,20.7,101.47
2024-10-12,East,Electronics,5,10,15.0,16.5,0.0,248.67,4091.04,1.0,214.4,0.02134,460.5,156.5,69.9,0.0,0,sales_ops_db,daily,2024-10-13 06:00:00,686.9,20.7,101.47
2024-10-12,East,Home,5,10,27.6,38.7,0.0,77.35,2991.31,1.0,229.8,0.02809,662.4,209.6,99.9,0.0,0,sales_ops_db,daily,2024-10-13 06:00:00,971.9,20.7,101.47
2024-10-12,North,Apparel,5,10,67.2,134.3,0.0,40.8,5479.96,1.0,252.0,0.05023,895.0,288.5,135.8,0.1,1,sales_ops_db,daily,2024-10-13 06:00:00,1319.3,20.7,101.47
2024-10-12,North,Electronics,5,10,19.7,21.6,0.0,246.08,5324.16,1.0,231.6,0.02061,630.0,205.5,97.4,0.0,0,sales_ops_db,daily,2024-10-13 06:00:00,932.9,20.7,101.47
2024-10-12,North,Home,5,10,20.4,28.6,0.0,79.8,2280.97,1.0,226.8,0.02263,599.8,203.5,89.7,0.0,0,sales_ops_db,daily,2024-10-13 06:00:00,893.0,20.7,101.47
2024-10-12,South,Apparel,5,10,56.1,112.3,0.0,45.86,5148.3,1.0,241.7,0.04376,892.7,276.0,129.2,0.0,0,sales_ops_db,daily,2024-10-13 06:00:00,1297.9,20.7,101.47
2024-10-12,South,Electronics,5,10,14.8,16.2,0.0,240.52,3905.21,1.0,204.3,0.02145,467.8,148.8,69.6,0.0,0,sales_ops_db,daily,2024-10-13 06:00:00,686.2,20.7,101.47
2024-10-12,South,Home,5,10,21.4,30.0,0.0,79.56,2388.25,1.0,203.3,0.02651,562.7,172.7,79.6,0.0,0,sales_ops_db,daily,2024-10-13 06:00:00,815.0000000000001,20.7,101.47
2024-10-12,West,Apparel,5,10,49.9,99.7,0.0,44.67,4454.56,1.0,208.1,0.03778,925.8,288.0,134.0,0.0,0,sales_ops_db,daily,2024-10-13 06:00:00,1347.8,20.7,101.47
2024-10-12,West,Electronics,5,10,15.3,16.8,0.0,241.69,4056.07,1.0,222.9,0.02169,475.1,158.5,72.1,0.0,0,sales_ops_db,daily,2024-10-13 06:00:00,705.7,20.7,101.47
2024-10-12,West,Home,5,10,24.6,34.5,0.0,78.46,2703.9,1.0,247.3,0.02565,646.1,215.6,92.1,0.0,0,sales_ops_db,daily,2024-10-13 06:00:00,953.8,20.7,101.47
2024-10-13,East,Apparel,6,10,78.5,157.0,0.0,34.22,5372.9,1.0,215.6,0.06212,864.7,287.0,126.9,0.2,1,sales_ops_db,daily,2024-10-14 06:00:00,1278.6,13.5,100.33
2024-10-13,East,Electronics,6,10,14.9,16.4,0.0,253.04,4146.49,1.0,213.5,0.01983,510.9,162.8,76.6,0.0,0,sales_ops_db,daily,2024-10-14 06:00:00,750.3000000000001,13.5,100.33
2024-10-13,East,Home,6,10,22.4,31.4,0.0,76.55,2402.2,1.0,227.8,0.0235,645.7,209.7,95.4,0.0,0,sales_ops_db,daily,2024-10-14 06:00:00,950.8,13.5,100.33
2024-10-13,North,Apparel,6,10,66.9,133.8,0.0,40.64,5435.02,1.0,214.9,0.05003,893.3,291.7,136.4,0.1,1,sales_ops_db,daily,2024-10-14 06:00:00,1321.4,13.5,100.33
2024-10-13,North,Electronics,6,10,17.2,19.0,0.0,258.65,4903.65,1.0,239.4,0.02003,574.2,190.3,87.2,0.0,0,sales_ops_db,daily,2024-10-14 06:00:00,851.7,13.5,100.33
2024-10-13,North,Home,6,10,22.3,31.3,0.0,78.6,2456.66,1.0,232.7,0.02626,589.2,186.1,83.3,0.0,0,sales_ops_db,daily,2024-10-14 06:00:00,858.6,13.5,100.33
2024-10-13,South,Apparel,6,10,38.9,77.9,0.0,44.57,3471.13,1.0,223.0,0.03416,768.4,249.8,117.5,0.0,0,sales_ops_db,daily,2024-10-14 06:00:00,1135.7,13.5,100.33
2024-10-13,South,Electronics,6,10,14.3,15.7,0.0,241.83,3802.48,1.0,209.2,0.02032,475.1,153.1,70.2,0.0,0,sales_ops_db,daily,2024-10-14 06:00:00,698.4000000000001,13.5,100.33
2024-10-13,South,Home,6,10,18.4,25.8,0.0,75.71,1950.92,1.0,261.1,0.02472,513.6,161.1,75.5,0.0,0,sales_ops_db,daily,2024-10-14 06:00:00,750.2,13.5,100.33
2024-10-13,West,Apparel,6,10,51.9,103.8,0.0,45.94,4770.74,1.0,219.2,0.04134,827.2,263.0,128.2,0.0,0,sales_ops_db,daily,2024-10-14 06:00:00,1218.4,13.5,100.33
2024-10-13,West,Electronics,6,10,12.3,13.6,0.0,250.95,3402.54,1.0,249.6,0.01904,451.5,144.3,62.6,0.0,0,sales_ops_db,daily,2024-10-14 06:00:00,658.4,13.5,100.33
2024-10-13,West,Home,6,10,22.4,31.4,0.0,79.0,2477.35,1.0,215.2,0.02316,665.0,210.4,98.3,0.0,0,sales_ops_db,daily,2024-10-14 06:00:00,973.7,13.5,100.33
2024-10-14,East,Apparel,0,10,49.3,98.6,0.0,35.38,3487.48,1.0,215.9,0.04721,706.9,227.5,103.1,0.2,1,sales_ops_db,daily,2024-10-15 06:00:00,1037.5,19.7,100.2
2024-10-14,East,Electronics,0,10,10.2,11.2,0.0,260.65,2925.74,1.0,235.1,0.01678,421.1,134.4,61.8,0.0,0,sales_ops_db,daily,2024-10-15 06:00:00,617.3,19.7,100.2
2024-10-14,East,Home,0,10,23.3,32.7,0.0,80.66,2634.98,1.0,210.9,0.02564,644.1,198.1,94.2,0.0,0,sales_ops_db,daily,2024-10-15 06:00:00,936.4,19.7,100.2
2024-10-14,North,Apparel,0,10,30.8,61.6,0.0,45.16,2781.7,1.0,240.7,0.02934,710.2,232.5,104.7,0.0,0,sales_ops_db,daily,2024-10-15 06:00:00,1047.4,19.7,100.2
2024-10-14,North,Electronics,0,10,13.4,14.8,0.0,249.07,3681.34,1.0,242.8,0.01816,507.6,161.4,74.4,0.0,0,sales_ops_db,daily,2024-10-15 06:00:00,743.4,19.7,100.2
2024-10-14,North,Home,0,10,21.2,29.7,0.0,82.71,2458.42,1.0,214.4,0.02387,612.3,200.3,91.0,0.0,0,sales_ops_db,daily,2024-10-15 06:00:00,903.6,19.7,100.2
2024-10-14,South,Apparel,0,10,26.9,53.8,0.0,44.3,2381.25,1.0,231.8,0.02861,618.9,203.1,92.7,0.0,0,sales_ops_db,daily,2024-10-15 06:00:00,914.7,19.7,100.2
2024-10-14,South,Electronics,0,10,11.1,12.2,0.0,253.92,3090.34,1.0,210.1,0.01723,427.1,142.9,64.2,0.0,0,sales_ops_db,daily,2024-10-15 06:00:00,634.2,19.7,100.2
2024-10-14,South,Home,0,10,19.8,27.8,0.0,78.91,2192.27,1.0,194.6,0.0243,544.1,183.8,80.1,0.0,0,sales_ops_db,daily,2024-10-15 06:00:00,808.0000000000001,19.7,100.2
2024-10-14,West,Apparel,0,10,32.1,64.3,0.0,44.72,2874.11,1.0,224.8,0.02992,704.9,236.0,107.6,0.0,0,sales_ops_db,daily,2024-10-15 06:00:00,1048.5,19.7,100.2
2024-10-14,West,Electronics,0,10,10.7,11.8,0.0,261.68,3092.17,1.0,212.0,0.01764,418.8,136.0,60.9,0.0,0,sales_ops_db,daily,2024-10-15 06:00:00,615.6999999999999,19.7,100.2
2024-10-14,West,Home,0,10,25.4,35.6,0.0,81.12,2888.94,1.0,217.1,0.02554,669.4,222.2,99.6,0.0,0,sales_ops_db,daily,2024-10-15 06:00:00,991.2,19.7,100.2
2024-10-15,East,Apparel,1,10,44.8,89.5,0.0,37.28,3336.73,1.0,219.9,0.04298,725.2,229.4,105.2,0.2,1,sales_ops_db,daily,2024-10-16 06:00:00,1059.8,9.8,100.13
2024-10-15,East,Electronics,1,10,10.0,11.0,0.0,263.72,2890.19,1.0,212.3,0.01641,424.2,128.8,61.2,0.0,0,sales_ops_db,daily,2024-10-16 06:00:00,614.2,9.8,100.13
2024-10-15,East,Home,1,10,18.1,25.4,0.0,75.25,1910.73,1.0,225.7,0.0225,548.6,180.8,81.2,0.0,0,sales_ops_db,daily,2024-10-16 06:00:00,810.6000000000001,9.8,100.13
2024-10-15,North,Apparel,1,10,32.1,64.1,0.0,47.2,3026.66,1.0,194.9,0.02997,719.8,233.2,105.9,0.0,0,sales_ops_db,daily,2024-10-16 06:00:00,1058.9,9.8,100.13
2024-10-15,North,Electronics,1,10,11.8,13.0,0.0,248.04,3212.72,1.0,208.2,0.01708,470.3,153.0,69.6,0.0,0,sales_ops_db,daily,2024-10-16 06:00:00,692.9,9.8,100.13
2024-10-15,North,Home,1,10,20.2,28.3,0.0,81.58,2308.79,1.0,213.3,0.02455,552.9,177.7,83.2,0.0,0,sales_ops_db,daily,2024-10-16 06:00:00,813.8,9.8,100.13
2024-10-15,South,Apparel,1,10,29.7,59.4,0.0,45.85,2725.51,1.0,222.0,0.02948,704.1,219.0,101.7,0.0,0,sales_ops_db,daily,2024-10-16 06:00:00,1024.8,9.8,100.13
2024-10-15,South,Electronics,1,10,9.9,10.9,0.0,265.6,2888.47,1.0,225.8,0.01665,409.5,133.3,58.5,0.0,0,sales_ops_db,daily,2024-10-16 06:00:00,601.3,9.8,100.13
2024-10-15,South,Home,1,10,16.9,23.7,0.0,79.09,1873.4,1.0,205.8,0.02296,488.2,156.4,73.5,0.0,0,sales_ops_db,daily,2024-10-16 06:00:00,718.1,9.8,100.13
2024-10-15,West,Apparel,1,10,32.7,65.4,0.0,45.87,2998.09,1.0,211.3,0.02864,767.7,245.7,113.4,0.0,0,sales_ops_db,daily,2024-10-16 06:00:00,1126.8000000000002,9.8,100.13
2024-10-15,West,Electronics,1,10,9.9,10.9,0.0,255.36,2788.86,1.0,225.9,0.01619,403.8,136.6,61.6,0.0,0,sales_ops_db,daily,2024-10-16 06:00:00,602.0,9.8,100.13
2024-10-15,West,Home,1,10,19.9,27.9,0.0,83.26,2320.52,1.0,216.8,0.022,623.0,202.2,87.5,0.0,0,sales_ops_db,daily,2024-10-16 06:00:00,912.7,9.8,100.13
2024-10-16,East,Apparel,2,10,34.2,68.5,0.0,44.85,3070.81,1.0,226.1,0.03015,756.5,250.7,111.0,0.0,0,sales_ops_db,daily,2024-10-17 06:00:00,1118.2,15.5,99.43
2024-10-16,East,Electronics,2,10,10.5,11.5,0.0,252.54,2908.55,1.0,199.1,0.0165,427.4,136.1,64.8,0.0,0,sales_ops_db,daily,2024-10-17 06:00:00,628.3,15.5,99.43
2024-10-16,East,Home,2,10,20.2,28.2,0.0,78.63,2219.09,1.0,208.6,0.0255,520.1,173.9,77.7,0.0,0,sales_ops_db,daily,2024-10-17 06:00:00,771.7,15.5,99.43
2024-10-16,North,Apparel,2,10,32.3,64.6,0.0,45.23,2924.26,1.0,221.5,0.02965,752.0,244.8,112.3,0.0,0,sales_ops_db,daily,2024-10-17 06:00:00,1109.1,15.5,99.43
2024-10-16,North,Electronics,2,10,10.5,11.6,0.0,236.0,2735.19,1.0,233.1,0.01521,466.4,152.6,69.9,0.0,0,sales_ops_db,daily,2024-10-17 06:00:00,688.9,15.5,99.43
2024-10-16,North,Home,2,10,27.3,38.2,0.0,68.2,2603.35,1.0,238.3,0.03291,575.6,177.1,82.2,0.15,1,sales_ops_db,daily,2024-10-17 06:00:00,834.9000000000001,15.5,99.43
2024-10-16,South,Apparel,2,10,32.5,65.0,0.0,47.25,3070.8,1.0,209.1,0.0307,731.9,229.1,105.7,0.0,0,sales_ops_db,daily,2024-10-17 06:00:00,1066.7,15.5,99.43
2024-10-16,South,Electronics,2,10,10.8,11.9,0.0,247.61,2950.18,1.0,202.0,0.01808,406.3,134.3,58.2,0.0,0,sales_ops_db,daily,2024-10-17 06:00:00,598.8000000000001,15.5,99.43
2024-10-16,South,Home,2,10,19.0,26.6,0.0,80.12,2133.69,1.0,223.0,0.02455,517.6,172.3,78.4,0.0,0,sales_ops_db,daily,2024-10-17 06:00:00,768.3000000000001,15.5,99.43
2024-10-16,West,Apparel,2,10,50.8,101.6,0.0,35.08,3563.38,1.0,217.6,0.04362,784.8,258.7,116.3,0.15,1,sales_ops_db,daily,2024-10-17 06:00:00,1159.8,15.5,99.43
2024-10-16,West,Electronics,2,10,8.4,9.3,0.0,251.77,2339.1,1.0,207.3,0.01561,362.6,121.1,54.1,0.0,0,sales_ops_db,daily,2024-10-17 06:00:00,537.8000000000001,15.5,99.43
2024-10-16,West,Home,2,10,18.1,25.4,0.0,80.35,2039.32,1.0,228.2,0.02289,542.0,176.2,78.8,0.0,0,sales_ops_db,daily,2024-10-17 06:00:00,797.0,15.5,99.43
2024-10-17,East,Apparel,3,10,30.9,61.8,0.0,44.9,2777.03,1.0,215.9,0.02875,744.9,242.5,108.7,0.0,0,sales_ops_db,daily,2024-10-18 06:00:00,1096.1,14.4,99.47
2024-10-17,East,Electronics,3,10,12.4,13.6,0.0,265.21,3619.79,1.0,232.9,0.01731,492.3,160.1,70.3,0.0,0,sales_ops_db,daily,2024-10-18 06:00:00,722.6999999999999,14.4,99.47
